Annotation Cluster 1,Enrichment Score: 9.687393599584103,,,,,,,,,,,
GOTERM_BP_FAT,GO:0008285~negative regulation of cell proliferation,57,5.900621118,1.93E-06,"E2F1, MTSS1, MAD1L1, E2F7, STRN, PTTG1, REST, GLI3, NOV, MAGED1, SPRY2, CASP3, GPC3, ROBO1, MYC, DHCR24, PTPRK, PTPRF, LYN, SOX11, CDK6, SLIT2, STK3, SLIT3, DDR1, VEGFC, TNFRSF9, BTG1, ROR2, ATPIF1, NRK, ERBB4, ERBB2, PTH1R, CD109, SOX4, SOX9, CD24A, VDR, ALDH1A2, BCL11B, NPM1, PEMT, PTN, CNN1, THBS1, SMAD6, KLF11, CD276, BRIP1, CDKN1C, SH3BP4, CDKN1B, SFRP1, ID2, GDF11, BMP7",801,649,17911,1.963891438,0.012748664,8.02E-05,0.003787558
,,,,,,,,,,,,
Annotation Cluster 3,Enrichment Score: 8.628725294000253,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0051128~regulation of cellular component organization,195,20.1863354,8.60E-18,"KIFC1, D7ERTD443E, LPAR3, FSTL4, POSTN, AURKB, PTTG1, NOV, BHLHB9, INSIG1, PAN2, PLD1, PAN3, PTPRF, UGCG, VANGL2, ESPL1, BCL2L11, UHRF1, MAD2L1, SIPA1L1, ATPIF1, TGFB1I1, UNC13B, DBN1, DCBLD2, ERBB2, ELN, CHEK1, SEMA5A, TCF21, VRK1, PEMT, AGRN, WDHD1, PLAGL2, SPP1, MKI67, SMAD6, ARFIP2, CELSR1, HNRNPA1, TULP1, SEMA6A, EPHA7, COL14A1, SFRP1, EPS8, H3F3B, TNK2, BMP7, RTN4, ZMAT3, WASF1, TBX20, EZH2, VPS37B, DYNLL1, EVI5, NSMCE2, MYC, CDC7, ARHGEF2, LYN, SDK1, CCT6A, MMP14, SLIT2, SLIT3, NCK2, EIF5A2, PARVA, SHROOM2, NKD2, WTIP, HDGFRP3, GLIPR2, EZR, IFT46, BCL11A, KCNE1, TBC1D1, CAPN6, FLRT2, MEX3B, IGF2, BIRC5, MID1, YWHAH, SFPQ, KIF20B, CIT, PHLDB2, MTSS1, STIL, BMP10, PLXNA3, GRIK5, CNOT6, EIF4EBP1, ROBO1, ATG7, DNAJC6, ROBO2, NET1, ACTN4, SOCS2, TMSB10, TACC3, SLITRK2, NCAM1, FNBP1L, OPHN1, COL1A1, STMN1, SLITRK5, CCDC8, HMGB1, STX8, SNAP91, RABGAP1L, SOX9, SRC, DOCK1, TRO, NPM1, SCARB1, BMF, FN1, DIXDC1, EEF1A1, CPNE5, FSCN1, ATAD2, TET1, BRCA1, SREBF2, CDKN1C, CORO1C, PLK4, CDKN1B, PLK2, SALL1, DNMT1, CIRBP, CFDP1, ANTXR1, SYNGAP1, HDAC8, MYH10, RHOJ, MAD1L1, NCS1, ARHGAP18, SYNPO2L, DSTN, SPRY2, CTTN, GPC3, WISP1, HEY2, KIF11, NRXN3, ARHGAP28, RUNX1T1, STXBP1, NUSAP1, PRKCE, UBE2C, EML4, DDR1, STXBP6, CFL1, BUB1B, PTMS, CAMK1D, STON1, VIM, CTCFL, STUB1, TCF7L2, CD24A, IGF1R, HJURP, PTN, NEDD4L, PTPRD, PSRC1, DPYSL3, CENPE, COL5A1, SH3BP4, PPP1R9A, APAF1, NTM",801,2399,17911,1.817572241,5.71E-14,9.52E-15,1.69E-14
GOTERM_BP_FAT,GO:0033043~regulation of organelle organization,98,10.14492754,7.25E-10,"KIFC1, BMP10, MAD1L1, MTSS1, STIL, PLXNA3, WASF1, GRIK5, ARHGAP18, VPS37B, AURKB, CNOT6, SYNPO2L, DSTN, CTTN, DYNLL1, EVI5, ATG7, INSIG1, NSMCE2, MYC, PAN2, ARHGEF2, PAN3, KIF11, UGCG, VANGL2, ARHGAP28, NUSAP1, ESPL1, TMSB10, CCT6A, UBE2C, TACC3, PRKCE, BCL2L11, SLIT2, EML4, NCK2, UHRF1, MAD2L1, STXBP6, CFL1, BUB1B, ATPIF1, STMN1, DBN1, CCDC8, SHROOM2, ELN, CTCFL, RABGAP1L, CHEK1, SRC, HDGFRP3, SEMA5A, TCF21, IGF1R, EZR, IFT46, NPM1, PEMT, AGRN, TBC1D1, WDHD1, BMF, PLAGL2, CAPN6, DIXDC1, MKI67, PSRC1, FSCN1, ARFIP2, ATAD2, CENPE, IGF2, BIRC5, CELSR1, MID1, HNRNPA1, TET1, BRCA1, SREBF2, CDKN1C, PPP1R9A, PLK4, YWHAH, CDKN1B, PLK2, EPS8, SFPQ, KIF20B, DNMT1, H3F3B, CIT, BMP7, PHLDB2, HDAC8",801,1148,17911,1.908848695,4.81E-06,9.08E-08,1.42E-06
GOTERM_BP_FAT,GO:0051130~positive regulation of cellular component organization,91,9.420289855,4.61E-06,"BMP10, MTSS1, PLXNA3, WASF1, EZH2, VPS37B, LPAR3, AURKB, CNOT6, SYNPO2L, DSTN, CTTN, GPC3, DYNLL1, BHLHB9, ROBO1, NSMCE2, ROBO2, NET1, PAN2, PAN3, LYN, PTPRF, ACTN4, NRXN3, UGCG, NUSAP1, ESPL1, CCT6A, UBE2C, PRKCE, BCL2L11, SLITRK2, NCK2, FNBP1L, CFL1, ATPIF1, COL1A1, TGFB1I1, PTMS, DBN1, SLITRK5, UNC13B, EIF5A2, CAMK1D, NKD2, ERBB2, SOX9, STUB1, CD24A, TCF7L2, SRC, SEMA5A, IGF1R, GLIPR2, DOCK1, EZR, NPM1, PEMT, PTN, AGRN, NEDD4L, BMF, PLAGL2, FN1, DIXDC1, FLRT2, EEF1A1, PTPRD, CPNE5, MEX3B, PSRC1, FSCN1, ARFIP2, CENPE, IGF2, DPYSL3, BIRC5, HNRNPA1, TET1, BRCA1, SREBF2, CORO1C, TULP1, PPP1R9A, PLK4, CDKN1B, SFPQ, DNMT1, BMP7, PHLDB2",801,1253,17911,1.623968643,0.030124482,1.75E-04,0.009029107
GOTERM_BP_FAT,GO:0010638~positive regulation of organelle organization,45,4.658385093,0.001063016,"BMP10, MTSS1, PLXNA3, WASF1, VPS37B, AURKB, CNOT6, SRC, SYNPO2L, DSTN, SEMA5A, IGF1R, CTTN, DYNLL1, NPM1, PEMT, NSMCE2, BMF, PLAGL2, PAN2, PAN3, UGCG, PSRC1, FSCN1, ARFIP2, NUSAP1, CENPE, BIRC5, ESPL1, IGF2, CCT6A, UBE2C, PRKCE, TET1, HNRNPA1, BRCA1, BCL2L11, SREBF2, NCK2, PLK4, CDKN1B, SFPQ, CFL1, DNMT1, ATPIF1",801,605,17911,1.663199926,0.999142182,0.017851793,2.062883966
,,,,,,,,,,,,
Annotation Cluster 4,Enrichment Score: 8.078558361839137,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0009887~organ morphogenesis,102,10.55900621,7.16E-14,"STIL, BMP10, RORB, HS2ST1, MAGED1, ACTG2, WDR72, GATA6, ROBO1, INSIG1, WWOX, PITX2, VANGL2, SIX2, MYH7, BCL2L11, VEGFC, COL1A2, ROR2, MFAP2, COL1A1, EDA, SLC40A1, KIF26B, FRAS1, SOX4, SOX9, MEIS1, SRC, TCF21, VDR, CASZ1, LAMB1, MDFI, MKI67, SMAD6, TEAD2, WHSC1, CELSR1, TNNI1, FOXP2, TULP1, SFRP1, FREM1, SALL1, ITGA8, SMARCC1, BMP7, RTN4, TBX20, GLI2, GJA5, GLI3, SPRY2, PCGF2, GPC3, HEY2, DLG5, COL11A1, MYC, KDM5B, SOX11, ARID5B, MICAL2, SDK2, SDK1, MMP14, SLIT2, SLIT3, DDR1, FANCD2, ZFPM2, CHSY1, TBX18, PARVA, NKD1, SHROOM2, TNC, COL3A1, CTNND1, FEM1B, TCF7L2, IGF1R, ALDH1A2, HAND1, BCL11B, EXOC4, PTN, FBN2, THBS1, FLRT2, SLC8A1, COL13A1, IGF2, FZD2, COL5A2, COL5A1, CSGALNACT1, ID2, CDON, GDF11, PBX1",801,1038,17911,2.197303948,4.75E-10,2.97E-11,1.40E-10
GOTERM_BP_FAT,GO:0060429~epithelium development,105,10.86956522,4.22E-12,"MTSS1, STIL, HS2ST1, MAGED1, GATA6, ROBO1, ROBO2, PITX2, VANGL2, APOLD1, SIX2, BASP1, STK3, VEGFC, ROR2, TGFB1I1, EDA, SLC40A1, KIF26B, KAZN, FRAS1, ERBB4, ALDOC, SOX4, ASTN2, SOX9, SRC, SEMA5A, TCF21, VDR, COL18A1, SMAD6, TEAD2, EN1, CELSR1, INSC, FOXP2, CDKN1C, EPHA7, CDKN1B, PRICKLE1, SFRP1, SALL1, BMP7, E2F7, EZH2, E2F8, CLDN5, TBX20, GLI2, GJA5, GLI3, SPRY2, CASP3, GPC3, HEY2, DLG5, MYC, KDM5B, CDK1, SSBP3, SOX11, MICAL2, LDB2, CDK6, MMP14, SLIT2, MMP12, DDR1, CCND1, BTG1, CFL1, TBX18, KDM6B, NKD1, CNN3, TNC, VIM, CD109, CTNND1, CDH3, FEM1B, TCF7L2, CD24A, ZFP36L1, TYMS, IGF1R, ALDH1A2, EZR, HAND1, BCL11B, KCNE1, GATAD2A, PTN, TXNIP, SLC8A1, FZD2, COL5A1, CPT1A, ID2, GDF11, KIF20B, PBX1, APAF1, PHLDB2",801,1157,17911,2.029285994,2.80E-08,1.12E-09,8.26E-09
GOTERM_BP_FAT,GO:0048729~tissue morphogenesis,70,7.246376812,1.61E-11,"STIL, MTSS1, BMP10, TBX20, GLI2, GLI3, HS2ST1, MAGED1, ACTG2, SPRY2, GPC3, ROBO1, HEY2, DLG5, KDM5B, MYC, COL11A1, PITX2, SOX11, MICAL2, VANGL2, SIX2, MYH7, MMP14, SLIT2, MMP12, STK3, DDR1, VEGFC, CFL1, ROR2, ZFPM2, TGFB1I1, TBX18, KDM6B, KIF26B, FRAS1, NKD1, TNC, COL3A1, SOX4, CTNND1, ASTN2, SOX9, FEM1B, SRC, TCF7L1, SEMA5A, VDR, IGF1R, ALDH1A2, TCF21, HAND1, EXOC4, GATAD2A, TEAD2, FZD2, CELSR1, COL5A1, TNNI1, EPHA7, PRICKLE1, SFRP1, SALL1, ITGA8, KIF20B, PBX1, APAF1, BMP7, PHLDB2",801,647,17911,2.419251824,1.07E-07,3.68E-09,3.15E-08
GOTERM_BP_FAT,GO:0035295~tube development,72,7.453416149,9.11E-11,"STIL, MTSS1, TBX20, GLI2, GJA5, GLI3, HS2ST1, MAGED1, SPRY2, EIF4EBP1, GPC3, GATA6, ROBO1, ROBO2, DLG5, LOX, KDM5B, MYC, PITX2, SSBP3, SOX11, MICAL2, VANGL2, SIX2, MMP14, BCL2L11, SLIT2, STK3, DDR1, CFL1, ZFPM2, EDA, TBX18, KIF26B, HMGB1, TNC, COL3A1, SOX4, SOX9, CD24A, TCF7L2, SRC, SEMA5A, ZFP36L1, TYMS, VDR, ALDH1A2, TCF21, HAND1, DHCR7, GATAD2A, PTN, TRAF4, SLC8A1, SMAD6, BRIP1, TEAD2, EN1, FZD2, INSC, CELSR1, FOXP2, EPHA7, PRICKLE1, SFRP1, ID2, SALL1, KIF20B, GDF11, PBX1, APAF1, BMP7",801,702,17911,2.293415282,6.05E-07,1.59E-08,1.78E-07
GOTERM_BP_FAT,GO:0009790~embryo development,100,10.35196687,2.85E-10,"MTSS1, STIL, HMGCR, HS2ST1, G2E3, GATA6, INSIG1, COL12A1, PITX2, POLE, VANGL2, SIX2, VASH2, STK3, BCL2L11, VEGFC, ROR2, TGIF2, MFAP2, COL1A1, TGFB1I1, FRAS1, ERBB4, XIST, SOX5, SOX4, CHEK1, SOX9, TCF21, NCAPG2, LAMB1, FN1, MDFI, EHMT1, SMAD6, TEAD2, EN1, CELSR1, TET1, BRCA1, FOXP2, ABCG2, CDKN1C, PLK4, PRICKLE1, SFRP1, RNF2, SALL1, ITGA8, DNMT1, BMP7, MYH10, E2F7, E2F8, TBX20, GLI2, GLI3, GJA5, SPRY2, PCGF2, GPC3, MBTD1, HEY2, COL11A1, MYC, TOP2A, SSBP3, SOX11, MICAL2, MMP14, SLIT2, CFL1, NRK, ZFPM2, TBX18, KDM6B, CKS1B, TCF7L2, TCF7L1, ZFP36L1, ALDH1A2, HAND1, GATAD2A, EXOC4, FBN2, SLC8A1, ZFP57, NASP, PLAC1, BIRC5, FZD2, RACGAP1, COL5A2, COL5A1, ID2, CDON, KIF20B, PBX1, APAF1, PHLDB2",801,1161,17911,1.925994746,1.90E-06,4.12E-08,5.60E-07
GOTERM_BP_FAT,GO:0035239~tube morphogenesis,50,5.175983437,4.37E-10,"STIL, MTSS1, TBX20, GLI2, GLI3, HS2ST1, MAGED1, SPRY2, GPC3, ROBO1, GATA6, DLG5, KDM5B, MYC, PITX2, MICAL2, SOX11, VANGL2, SIX2, MMP14, STK3, SLIT2, BCL2L11, DDR1, CFL1, EDA, KIF26B, TNC, SOX4, SOX9, TCF7L2, SRC, SEMA5A, ALDH1A2, VDR, TCF21, HAND1, GATAD2A, TEAD2, CELSR1, FZD2, EPHA7, PRICKLE1, ID2, SFRP1, SALL1, KIF20B, PBX1, APAF1, BMP7",801,413,17911,2.707118523,2.90E-06,5.93E-08,8.57E-07
GOTERM_BP_FAT,GO:0002009~morphogenesis of an epithelium,58,6.004140787,1.29E-09,"STIL, MTSS1, TBX20, GLI2, GLI3, HS2ST1, MAGED1, SPRY2, GPC3, ROBO1, DLG5, KDM5B, MYC, PITX2, SOX11, MICAL2, VANGL2, SIX2, MMP14, SLIT2, STK3, MMP12, DDR1, VEGFC, CFL1, ROR2, TGFB1I1, TBX18, KIF26B, FRAS1, NKD1, TNC, SOX4, CTNND1, ASTN2, FEM1B, SOX9, SRC, SEMA5A, VDR, IGF1R, ALDH1A2, TCF21, HAND1, GATAD2A, TEAD2, FZD2, CELSR1, COL5A1, EPHA7, PRICKLE1, SFRP1, SALL1, KIF20B, PBX1, APAF1, BMP7, PHLDB2",801,538,17911,2.410643758,8.54E-06,1.45E-07,2.52E-06
GOTERM_BP_FAT,GO:0060562~epithelial tube morphogenesis,44,4.554865424,9.74E-09,"STIL, MTSS1, TNC, TBX20, SOX4, GLI2, SOX9, GLI3, SRC, HS2ST1, MAGED1, SEMA5A, TCF21, SPRY2, ALDH1A2, VDR, GPC3, HAND1, ROBO1, GATAD2A, DLG5, KDM5B, MYC, PITX2, MICAL2, SOX11, VANGL2, TEAD2, FZD2, CELSR1, MMP14, SLIT2, STK3, DDR1, EPHA7, PRICKLE1, SFRP1, SALL1, CFL1, KIF20B, PBX1, APAF1, BMP7, KIF26B",801,370,17911,2.659122043,6.47E-05,8.29E-07,1.91E-05
GOTERM_BP_FAT,GO:0048598~embryonic morphogenesis,62,6.418219462,3.08E-08,"STIL, TBX20, GLI2, GJA5, GLI3, HS2ST1, SPRY2, PCGF2, GPC3, GATA6, INSIG1, COL12A1, MYC, COL11A1, PITX2, SOX11, MICAL2, VANGL2, SIX2, MMP14, BCL2L11, STK3, VEGFC, CFL1, ROR2, MFAP2, TGFB1I1, TBX18, KDM6B, FRAS1, SOX4, SOX9, TCF7L2, ZFP36L1, ALDH1A2, TCF21, HAND1, EXOC4, GATAD2A, FBN2, LAMB1, FN1, MDFI, TEAD2, EN1, FZD2, CELSR1, COL5A2, COL5A1, CDKN1C, PRICKLE1, SFRP1, ID2, SALL1, RNF2, CDON, ITGA8, KIF20B, PBX1, APAF1, BMP7, PHLDB2",801,648,17911,2.139459164,2.04E-04,2.25E-06,6.04E-05
GOTERM_BP_FAT,GO:0048568~embryonic organ development,49,5.072463768,3.72E-07,"STIL, XIST, E2F7, E2F8, TBX20, SOX9, GLI2, GJA5, TCF7L2, GLI3, ZFP36L1, TCF21, SPRY2, ALDH1A2, PCGF2, HAND1, HEY2, INSIG1, FBN2, MYC, COL11A1, PITX2, MDFI, SLC8A1, MICAL2, PLAC1, SOX11, VANGL2, POLE, SIX2, TEAD2, EN1, FZD2, CELSR1, MMP14, VASH2, STK3, CDKN1C, PLK4, ID2, SALL1, ITGA8, ROR2, NRK, PBX1, MFAP2, ZFPM2, BMP7, TBX18",801,494,17911,2.21797399,0.002463591,1.96E-05,7.28E-04
GOTERM_BP_FAT,GO:0001763~morphogenesis of a branching structure,31,3.209109731,3.89E-07,"RTN4, TNC, TBX20, FEM1B, GLI2, SOX9, GLI3, SRC, SEMA5A, MAGED1, TCF21, SPRY2, VDR, GPC3, BCL11A, DLG5, KDM5B, MYC, PITX2, COL13A1, VANGL2, SIX2, CELSR1, MMP14, SLIT2, DDR1, EPHA7, SFRP1, SALL1, PBX1, BMP7",801,241,17911,2.876285349,0.002579983,2.00E-05,7.63E-04
GOTERM_BP_FAT,GO:0048754~branching morphogenesis of an epithelial tube,24,2.48447205,8.10E-06,"TNC, TBX20, VANGL2, CELSR1, MMP14, SOX9, GLI2, GLI3, SRC, SLIT2, SEMA5A, MAGED1, VDR, TCF21, SPRY2, DDR1, GPC3, SALL1, PBX1, DLG5, BMP7, MYC, KDM5B, PITX2",801,184,17911,2.916625957,0.052356066,2.80E-04,0.01587367
GOTERM_BP_FAT,GO:0009792~embryo development ending in birth or egg hatching,60,6.211180124,1.15E-05,"STIL, MTSS1, E2F7, E2F8, GLI2, GLI3, PCGF2, G2E3, MBTD1, GATA6, HEY2, MYC, COL11A1, PITX2, SSBP3, SOX11, VANGL2, SIX2, MMP14, VASH2, BCL2L11, SLIT2, STK3, CFL1, ROR2, NRK, ZFPM2, COL1A1, TBX18, XIST, SOX5, SOX4, CHEK1, TCF7L2, ZFP36L1, ALDH1A2, HAND1, NCAPG2, GATAD2A, MDFI, SLC8A1, PLAC1, NASP, TEAD2, EN1, FZD2, CELSR1, TET1, BRCA1, ABCG2, CDKN1C, PLK4, PRICKLE1, SFRP1, SALL1, KIF20B, PBX1, APAF1, BMP7, MYH10",801,739,17911,1.815491123,0.073236689,3.76E-04,0.022449703
GOTERM_BP_FAT,GO:0061138~morphogenesis of a branching epithelium,26,2.691511387,1.41E-05,"TNC, TBX20, FEM1B, GLI2, SOX9, GLI3, SRC, MAGED1, SEMA5A, VDR, SPRY2, TCF21, GPC3, DLG5, MYC, KDM5B, PITX2, VANGL2, CELSR1, MMP14, SLIT2, DDR1, SFRP1, SALL1, PBX1, BMP7",801,217,17911,2.679174074,0.089380882,4.50E-04,0.027636138
GOTERM_BP_FAT,GO:0043009~chordate embryonic development,59,6.107660455,1.64E-05,"STIL, MTSS1, E2F7, E2F8, GLI2, GLI3, PCGF2, G2E3, MBTD1, GATA6, HEY2, MYC, COL11A1, PITX2, SSBP3, SOX11, VANGL2, SIX2, MMP14, VASH2, BCL2L11, SLIT2, STK3, CFL1, ROR2, NRK, ZFPM2, COL1A1, TBX18, XIST, SOX5, SOX4, CHEK1, TCF7L2, ZFP36L1, ALDH1A2, HAND1, NCAPG2, GATAD2A, MDFI, SLC8A1, PLAC1, NASP, TEAD2, EN1, FZD2, CELSR1, TET1, BRCA1, CDKN1C, PLK4, PRICKLE1, SFRP1, SALL1, KIF20B, PBX1, APAF1, BMP7, MYH10",801,731,17911,1.804770371,0.1034248,5.15E-04,0.032222961
,,,,,,,,,,,,
Annotation Cluster 5,Enrichment Score: 7.590022308766034,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0072358~cardiovascular system development,100,10.35196687,1.76E-12,"STIL, BMP10, REST, NOV, UNC5B, GATA6, ROBO1, ATG7, ROBO2, LOX, PITX2, VANGL2, APOLD1, MYH7, VASH2, STK3, NCAM1, ADAMTS6, VEGFC, COL1A2, PRCP, COL1A1, ASB4, SLITRK5, SRI, HMGB1, ERBB4, BBS7, ERBB2, SOX4, BICC1, SOX9, MEIS1, SEMA5A, TCF21, ANGPTL4, FN1, COL18A1, VAV3, SMAD6, TEAD2, WHSC1, MCAM, TNNI1, BRCA1, LAMA4, COL14A1, PRICKLE1, NXN, SALL1, ANTXR1, BMP7, MYH10, RTN4, RHOJ, AW551984, E2F7, E2F8, TBX20, GLI2, GLI3, GJA5, CASP3, GPC3, WISP1, HEY2, RAMP1, COL11A1, KCNQ1, SH3PXD2B, CDK1, NRXN3, SOX11, MICAL2, MMP14, SLIT2, BTG1, ZFPM2, ADAM19, TBX18, KDM6B, PARVA, COL3A1, TCF7L2, GJC1, ZFP36L1, ALDH1A2, HAND1, DHCR7, GATAD2A, PTN, THBS1, THBS4, FLRT2, FZD8, SLC8A1, FZD2, COL5A1, ID2, HIF3A",801,1062,17911,2.105536629,1.17E-08,4.88E-10,3.46E-09
